address,points
0xb5a121801b9daff9b4f2273fb9b270beec9971fa,1
0x48c2be86a84042549dd563c149679e1db6c133ca,2
0x8cd847abc9f7013c5593ba669e0ae8e08c85f9c7,9
0x93fce39123abf7a52ab5b667023d92627c331fdc,2
0x238ae135d37ee09e253511ff9b61e4774bca0be4,1
0xe76dbf850f846d75ec5110aba2e3e0b9fd468a30,1
0xfe6900f6ef3913c0618627b6bdaa8edbca0a84a3,6
0xa51b5e9b89a59235db4ad11dd5db0df53751a678,1
0xfb131db90ef3d3e819f4f274d3a617d265d93632,1
0x41e669f1bffb59226f96f19cd07b62f2fc2e763f,4
0xc1c7316f47f1ed1521c81b9a042aaec5e0258bcd,9
0xad75835a3581046e639bd19e98011736df4de861,8
0x379907dda1f86acc7ae2e1297d02902a09748986,3
0xfa74adb68bb959de8d6ae56f6d4280eac4fb626d,3
0x4c6fa2586a808fbb7392ab25eed427dc95b645a8,2
0x8d5be260fc9896db2a1105076a84333416d7481f,3
0x333e0c23de57804dc959b4d2aef80a317608629b,2
0x109e051b11764778ca219c981da8b2cfbac67422,1
0x94e13529ab43dc3f078dc2f884a7c7a1a8d6026d,2
0xb7419c1aae7391f84898d72c4eff86d5c93c09bf,1
0xf9211f3d812cb8033d201c1798ec2d5f4faa9272,4
0xe3cd879b407f36813f0b433c7fe4b4475e8ce6bc,1
0x2135318d6778e7e0bf789c972c8e7be49533dd66,1
0x4415ddd329a1475edd35999a92ce5e1a9d7c1d88,2
0x9b11ec8a47702fd7170593d3f536a10a0ca914c0,2
0x428a4603a312eda44abc13100f6a3d0068e5e61e,9
0xb777dfe3ec1d49623babf6fd807352d2828b8ca2,2
0x567821376c95766a1860d7c2b9ee87fa4ba8b8d4,4
0x8db62670724849729d9e9def76708b477d2c8c48,4
0x76e00e5ffd9f5cdb3ef1827c1cd716e9ba97fbda,4
0x8cf36bc7c164caad53914a085f87617732bec41f,1
0xb0f11634829d85bc4cdac31249e3da322ec56007,2
0x50ad2c01a9c5b2b0af29a204649de2f62734ad85,3
0xb949b81ee7698fb09e815382bd2bd14b663f22c5,6
0x392539405b3bb6b3b67d4e637adca41df12c69eb,1
0x31cc30274a7c8c62dac5bf005bf58a9f8d6470e7,4
0x4178ddf002705e230f24e2d4d27cd2676393478d,2
0xc95d11d5351584c343d8cddc722ec99a635f6791,6
0x1bdd2a02a33c70f7e1672b83652f0e5fc1e5eafc,4
0xe0fc7fb4eda124c7087e361e8c35915b626e99eb,4
0x3e80931cf9d9778a49ed9a991de4a1364affb18e,2
0x44437ebb4d220705e7ce141dab5379b5ab11e42e,2
0xbe1b9477c1ec4ac2ff918060084526b63d590336,2
0x734c0a7fe7df4eeb3be453b38401239cef462288,7
0xbf70e07186c442055218bf20c50522478235c4a0,6
0xce48ecfaae76dd93aa8de3eed853ab18ba2aafe2,6
0xc604eaadf98f713646ff108eeeee67c4d47cd9c2,6
0xa3d341281a094eabffe8989e4863e6ba6fae3dbc,4
0x7b3f5b895a6a2c97ea77e8e2d4da8f8a282b370e,2
0x211f6a84aee392253d76407a4c59d0631ababe69,7
0xc9903952a3e4b89cd2e851841b6dff3dab71671c,1
0xe50074856d95f6011ac34d7088273a2a02e2ffe7,6
0xbfd0e91509ba27d375f965b70db06ccc28a50ae0,10
0x964c8e4eae08f67d315c5d4441273195a1c7c6ff,1
0x096c54bad7f1f35f52f6024057f6a07c43d9610e,4
0x21d71988cdaa4cc485792d0acdf8a31da0a4b987,1
0x54da21319a28fa786a3bd5ad97984b933f61a4c9,1
0xc714289a4c5629b2b45d1b29dfbb560b6f442d58,2
0xf92f4ffb49ec380f01000947a960ddeb942f985d,2
0x669e60d65b37ed01b646ca129bcaad917d2f7814,2
0x14f7a2e5d98fe53747ccaf25a9869324896aa2b2,7
0xf3fdc770effb089370e9c8802ff9afb9bf777609,4
0x46c032fb0b1908dd9c80b2ea20c26966d6797d9d,2
0x2f0c38f5286187172449163016fa1f4b98fe4a4e,2
0x4f55e8d53d801f5f0714033e2f4954ed2bf305ba,4
0x2d95a321fd7898026b9863ee0275f7aa7a130830,4
0x2daec9621df9765f49ecba6ce4f9eb9955f861b7,2
0x91c4b0e4b9f3678848477a5debb6af2198e77c66,2
0x95606a372c3d746e598c9a7ebf07b16908e92251,2
0xfd94bb1da67ae015e099e40659f70ead75bc9b4c,2
0xc1ecfe8872707a38d5a8b717bc95c0513c620bb8,1
0x283a65f3ee37a074411c3d4e12c28b6cc8d8e8e3,4
0xa4a18a9414644187088f19a122a09b9868bfbc96,4
0x5492accd000a9cc685a3808721fcf824c7dea8c8,1
0x1eae17dc054b127e0471f89ff17560902d60e953,1
0xa60d863e5941869708fb5e3bfcf6c799c09881c0,2
0xa9aaeeb14ff96507d32ca09211221ac1a741a825,2
0x9325eafe32eba5aa10787143ea5bc3438a7f6d2b,6
0x58588595c5a4f7ba19fe203db789a488acf35f4d,2
0xaf165667d5ceb097217be2729f99e1b4f6f23337,2
0x06023246a0d69a8da51ccc72fe34069ac6e9f534,2
0x40996469139e1bc0ce469dc6595e740bdca6e550,4
0xd08572f74f3312d7d527e4b0c0e668c230951eb9,2
0x6b5e8a38debb1c02e9fe852c2986d78b52877eab,2
0x662b17c8eb4ca1a3943b9d27d7c14f753469439e,1
0x283e98484efa2eaf116c56084ad830039c3405a3,2
0x5d79690cab81f4882ff8426dbacfccad3bf26fae,3
0x91a767b183a2edea8c2e107842feef521d51ad72,9
0x328de892eda61d8028dce928930d3626a61a81ec,4
0x514c8810c36471df25da7516e720caa573317cca,6
0xbabf021282c1003bb22320e715ac3b957abfce9d,3
0xd37589c672a70c8d25e553a35adaa3d44892086b,3
0x62bc511d18793078b7eef07338aa776c1483faa4,2
0x6046479aaf668e8111472735bbfb5b670ce6ba69,2
0xc68972a01410a20aaa9c698852e89f6318ee43f5,8
0xeb117f8dbb2b6bc37121a67c4c30ff9ebff9bd1d,2
0x92f38f038fe3834b94aa41232e953b68ef13cdec,3
0x3fc1ff9fdb1a893b53870c993de55fee97bf4ddb,4
0xac05431c57650896edbba07dd24dd1990a8671f7,2
0x3794cc06efbf524f4e175233beb33c57c00573c3,2
0xc2a375cd5b3e4b54989207d9bfcf5aaa4c60089c,1
0x13b8222bc7c02b038896fbafa096a9b9fed7aa1b,4
0x12eaf810a40d995f8b1d6b1f1a9e446b3e8c965f,7
0x0f556b3c3f7534436ea8fb205ce151d43bd6e354,2
0xe1d1b6c61c52d8161781f801a3478da077b2daa3,2
0x75ab91f95ce6396f2776c74cf835b7074ee1546f,2
0x46ffe9bc71e7598377a3bf34fc8a89b1c1bbefee,2
0x85399768c72b64879e704ebafc5ac52483984b9e,4
0xb0f1e16044c0d8b3059295eab645ed8851a01173,2
0x4fdc2e5c4ddf23ce8614b0ca3c3e066d5a3fd130,3
0xefead17d5236f531ca3f1edd044b5cf467952326,3
0x70a64d8f58f33ebe7d441ec3fa6dd93377312c6e,2
0x02814a0aa5a1c39ae3446a26fa4df7f017b07227,4
0x84ae0c9efc0b75d9ee82d0d67cd00f21b10ba524,3
0x50c568b5892e04ef6189e9789328b5d424ecd052,2
0xa98b93e0abc338f822b10b6d9225b657288dd506,1
0xaecc234d3f03c0972aac781680237635f13afa3e,3
0xead36f144d336f8968e2e0986d62a6c1486b85a7,2
0x0b3dc5786523ae34fd93ee754f22456cbad3cb36,2
0x30ad527099daf40d5fe56abcd88bb1d83640fb36,4
0x46a6e3079ad5e0ee926522621d00c435e6072128,2
0x8e24305901b499f512de5fbb2ea016c5373b86d1,2
0x7c32f68b11f27681798785921c5bbbf0ae278024,4
0x0f1d94a0c69f2ea92108a64bf6a6710120dd0b01,4
0xbeff6d760cf69e68a210d6223a43a952651f6d39,2
0xa51504a76231a749f0b693ab0bf7f3f90de80e0b,1
0x46c5562a1e0c5732bc6927f350d1d02368135909,4
0x30e523a9fe89bd5d3943e2d56d36f8ae599d4f3f,4
0xb2f29d2b9f74d7d49cf9224e9055780422bc99c4,2
0x13b0cf595e2122393940aacc4aab582fd5eab898,4
0x610d9320350ed052405419b61f0615d55f8b2746,2
0x89c20b9cea9443ae26c6cd3d9a59d0b966f5f5af,2
0x29a860513d001741f15cda2a00e8c6ec38a75a84,1
0x1cf4e16f5b6c92b2438a020140c4ada06716d8a5,2
0x1149333cffa0323d5419dcb764f655b0bc32896c,4
0x18fc002f58ef665c280f066b4a485f8f60e94130,1
0xd8bcbdd86d5269d5f5989a664339e535c5d6dc29,1
0x9fb027379524d02441329c8f3370f0db55f3beae,2
0xfa650aba1e35cf9debf760ddc4f21f3b8137f853,1
0xcbc067482b2c979fb090ddcdefe3884b688970a7,1
0x5dd8e967b7f5ee054ff40defd74fffd2db349400,1
0x31fd13f653fb8601ac509f65972d85441ffd5f6f,1
0x8844cb6a4467219c8494b87de400f85a6ce91792,4
0x8e91ffdee6693d2188281b2acc1ceaddcbfa90a8,1
0xc8e50ecc9e9dd0c4a7aa1bd182ee05a33518f0fc,1
0xd9b503eb6a2b41a1d0b7b04dd48b8d316f3ab065,1
0xb28bc499a6e8ae42971b3cde8400efb3b91bffda,1
0x44e23346ffe524568445178b00187e9d0cd1fba5,1
0x0a4a9c1ed549678266c66d0fd71141e776f10cf0,1
0x747909398a1c67d79c61b987d718bb906b07eaf2,1
0x77db70d5bca8380b1af85f2e4bce8fbe6d7db3fb,1
0xd502f6090dec64bf753ed6993334c672ae41b7fa,1
0x70f2e8ada531c8183821a73f179129016b0f1398,1
0xee2265e269d1ce2f34212dcf37b337631191f0dd,1
0xecfcdad7720b837678b0f5b326ecc9c3577668c8,4
0x34d9cbb9c64a5779d6ccb896f7071cc3d7ef7c88,1
0x9e9c7e02d4240e85fe541b04a6caa80375fd2c7b,6
0x0fd394da1e151f0ec4cbf95181bfa190fbea0c98,1
0xa976ae2fbb083e617b25b3ef6e5080e9610bb977,2
0x4597d4525e78140d03f6a562c3d509cae0d66a41,1
0x3c76d3cf5f306204831a4e76e6f8fdd766bfc031,1
0x01a7135efc903ef48c5496c05dcdf2940a4fce91,2
0x76ca4bcf4797a54f0966dfda3aefc1f45a377c67,1
0xb46e25be20453522c32f771237c529d3721077a6,4
0x4d88293b928c5b57f96f06780ef9ef7594ec3dee,1
0xd19e78a5e43461fd4e558482a9c1e362137eba06,1
0x6743b3c0d1c0207e9360be87d79f58663ebca43c,2
0x01bb2a98e8204e68142d2c998b64f82a2163c18f,2
0xc356a54ee5e82de76f29f6b5754d9f2e7f7fcc85,2
0xb01df333e202973335adddd53fc4507bec9ccf04,1
0x34361d78f4175042f44aafa11ef36a963d3d6d5c,1
0x7d0336f88c5ea480d00e78edbb3eaa01b32dcc2c,2
0x9043150a7b0b45f08e37f227dc12745f61eab57e,2
0x9949c3bf92fa44d662ca43871f69db61f4d8f717,1
0xb01dd5213e38c15fa5d13e36e50fd7cf0efccabc,2
0x78eaccfcac85ba92018b7b13357da594b566faac,2
0x9c1ee45494939dd8ca3197718294553dc4c2bfd6,2
0x9829e3c11fcaad52ef1813da1244b54f4a196a88,1
0xb95dfe9f7301c753eb899ffe9b36a42c774904dd,1
0xbb2412c4af7e9f931bace78ff7957a640916acb4,2
0x4fbc124664da810eaa294c172fab7df0ce5fa414,1
0x026027edf33dc730731e196ef527774ee1a6a558,1
0xf23b92cc101ac2f4694a3130a42e82319deaa279,1
0x959eca8784cbb1427f3ae8421ebcd4b9a7649e68,1
0xbdc7b91d7ceeb52a933de11d8a403c21072f9552,1
0x52354b9ee9faf1f5c0cf4458ca5831f5298691be,1
0x15f1a30ee4d02116fab86e389a66d46d160487ad,2
0xcc7f936056aa1c7c3e426fc32ae6f3ffe60b3d01,2
0x8d513bc6beea6cd9ebefac3c8a9d0f9ddf499b28,2
0xcc1a9e2ac2ffb63228793bfe393179671333db71,2
0xa52d6a2d747077517088cf9d756ee278b9271da1,1
0x12224a559915214728dc4271d5a422cf9fbaee9f,1
0x293179c72b33196aa3600a1f3db3a0f62b6e8361,2
0x000711a14af83e3551f96c8f3db66a5b73002711,2
0x883fd78f3f7fb2886a643f99907e1cfd3a4b34f3,1
0x59a202c1b678eb965d7df0fe21eef843a5c5c98e,6
0x47130cc59f601c196ff132a0b36c9f059351d6f3,1
0xc80741b6d5331468217d4d47ce36eb6ad07528af,1
0x0d1038e45bf2cbabb7f724d5d3bfdf3e515af2c7,2
0x43fd5116a1c952744789b68ed351796e2ded171f,1
0xdb525239f10aab34f6874caba0878900d21dbd90,2
0x434aac923fc05e0c6d6d2f68cee70bf4902a7ca8,1
0xa36a0df53c6fb6738752f3d070c3f914e2163e84,2
0x58ad599e24d8654f5d377b38f6957fbc71e5e1e9,2
0x4bc1874ff81dec4141e65ff206fc5af87b9f26b4,1
0xf891e771ad1314014b9c6dd3843175cf1f4014e8,1
0xdc635ac425e6b215adca2e85af5db307a3670a5c,1
0xd75eff50b3fb8540e0b08981780ec29a0ab967fa,1
0x270595d9c3b4e3acb6bd417062fd6b8650fa6319,1
0x036d0560582c444ff13d5822e2759a9f1e3d1e1e,3
0x4be247d20b3cb51401896159af4e28d40efee444,4
0x212581f9295a987ba85ab2d0e2e68282eb63b67e,2
0x7a98a2d24c9551d4fa8209edcf298c5aff2eb375,4
0x7ab1fe06b40797693ee9aa1dc705a4dc35414232,2
0x5e5c817e9264b46cbbb980198684ad9d14f3e0b4,2
0xe55596f8378fa6896b0ed44191d37575c2c0208a,4
0x8cc9a7baf358ad226704e0ca9cd4f4c7c7b767b9,2
0x8c7bf52986d654fc4dab651161cf612e8d6d915d,12
0xbd313d514ecd15a0224da4de050c79e2cd8382ab,6
0x0f8395da6ad500aef8d59ab925d0157b1d03c0b9,4
0x57503fa42086300cda9fcee6fa95915f5bb04680,4
0x25858178626d136f89899eb2282438bd9f30a97b,7
0xcb8954292c6c25a09d45c6f7dca9d24122b4abb7,3
0x02bcc9f10be9d31b910b8e4fab76bf5da58f7a08,3
0x6814a814e5675cede4ac74fac2810131898cc573,2
0xfac6cd47e16a1c8f1e27ae9f68841b82ddb9fa88,1
0xbbb200962e306624c1e365528ca084bb47d9c280,6
0xcbf6cad1218462362e6f2bd8fd906c81ba2dc36f,2
0x629775f185e8a88ee5af43c554adb48043b94677,6
0x8329d0712e952bb881c63f95d596ff12f967cfb7,1
0xd886cb4ce818566f2e7932f32fc16bfe7005acc7,3
0x003e54f36d4b6b550d9dfbf4eae1d61d6f796dfb,1
0xc0d832b0b29486e4325dc69c79c248af31f3c2b4,2
0xd53314c970059c003de57c2cfcebfa45392b7f09,4
0x66158a676e5bc78d01d0e9054e49efd168a79836,2
0x728bad6b24fac5e27a738cf067f67905a83d2eee,6
0x69155e7ca2e688ccdc247f6c4ddf374b3ae77bd6,3
0xb4edb632bf3aad81c5192faa053a91e78bdfc9af,2
0xe77ed59e47a5a6ececdfad83dbcc4c3db7a71b82,4
0x568ddc7b4fdbda2dff169abd11febdb4b5713fc5,4
0xfd0693e6f986c093a162ef1a546db46c08459512,2
0x03eb5ff53a90ee2d4ec82e4254cedba107c4d496,2
0xdd54953ad36cdc3e5b380c0a9e1b8496691dd9ff,2
0x1763f28a4f61a60d2c4185cb0de05a6df2fdcac8,3
0x7e719542dfb92ef5ccd2e213d1f5d381e6f901b1,1
0x2d71a67d4ee87b23fdc952ccaeb698d3255ec319,2
0x8c2030174e4cc9a01f10939be05a215496e34722,2
0xb0aad4fbc6798eaae74cb6c8ece0c3f357a34ff3,2
0x8d1d43e444823fa65225bbe62cd8258cf7bcf01b,1
0xfd5749f8bef1e1134574968876bb79b573185811,2
0xf7ef469bb9c057ae8cfa905bcb87e55781504244,2
0x8d9887d508366a765b0d9c8fa94f89282f7ca4d6,2
0x03e0476914ebcf975a9f6bce0cf93a22ed377552,2
0xf6643804e46e3a3863c6d733c705713ff80ff956,2
0xe8fbe51640b7737e6a25066cbc44ee9eed228a09,2
0xfb0f3c34ceb5abacea90a52da0fff7d91b85dc46,2
0xe20c54bae4826173346a50e48b78c60fa141d333,1
0x1518bd922ec399eb42a2763990d809db2987d9ce,4
0x5fce39b435f3e8d8ef0cf5e0355e89799d429dc1,2
0x0aa02f329adccb5b2c6d4a2f71bd99e6fc19f47e,2
0x6e71fdf4f43b5b779fb55f0a00390f4d4df24946,2
0xc25cd9f2b88f62c2521a2c4bda1156c36d537216,2
0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,6
0xafec3aa980477db1bf3daae25b2bcfc9a5eca06c,2
0xea974d24071fa364aec2c31d5a36bbc28f35191e,1
0x58b5bb085276cebc63e69fc201ceccb9657360d2,2
0xf0e92096dd3f82cc2a286d725bc9eaa6b25697be,4
0x8c632770393048ca25f030a0bca02e7c8fa683fc,2
0xa2a45d50270d68acff6375464f56c1c108dc6a8c,2
0x5f8eac87de3a519b7701fd29d40110874fbc3e9e,6
0x00487a69eb0c2cf4436469422e98d020dfac387b,2
0xddfd3d00a5a98bed3317a8ec3ebc449e537d0c71,2
0x4ef30ba82ab335b47e60df47450901dd4e53befd,2
0xef2f25c8768dbcbe9cde1b814b7137357d676e13,6
0x2d71f191742a3efeed72acc4aa2746fb24bc981b,2
0xd1b36e78bd4feab7b38157681c8d12a66e3a3565,2
0x8577b5baae02bb1d73d4f444643d9f5efd30352b,2
0x11147a22104d1ac1131f2d4ed758ad566fd0d640,4
0x20314b2c462f56a352d01c94a923f4d5f1457584,1
0xfd98563a5ebbbb65efccf68f12cc6427f70d08a1,2
0x3df49880e95130de0a7f644147e77bb272456b1d,4
0x9103c20558ca663fd702f0a105ab17ffb2d11750,2
0x9dd51e6c54d6fc4243c365b92d4c02d064fd8948,2
0x59f5f51b81e18ba2f0c904d503513593f414327d,1
0x19f17c1578c46154e076f8442bff27d2a1ceedfc,2
0x706a7bd8772bb49d608308f01006300087e3d382,1
0xaec50d7e50bcec897abd038847148b054c37c994,2
0x9379e34bea2d0cf384d060a4b89512171e64760c,2
